video_id,video_title,question_id,question,answer,difficulty,normalized_answer,normalized_question,is_aligned
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q033,كيف صيغت العبارة هنا؟,الضحية بتدخل المصيدة بإرادتها الحُرة،,Easy,الضحيه بتدخل المصيده بارادتها الحره ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q034,ما الذي قيل في هذا الجزء؟,للشخص اللي بينضم لهذه الطوائف،,Medium,للشخص اللي بينضم لهذه والطوايف ،,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q035,ما النص الحرفي المذكور في هذه الفقرة؟,بين كل طايفة والتانية,Easy,بين كل طايفه والتانيه,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q036,ماذا ورد في هذا الموضع من النص؟,في لحظات التحول،,Medium,في لحظات التحول ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q037,ما الجملة المذكورة في هذا السياق؟,على الإحساس بالهشاشة،,Easy,علي الاحساس بالهشاشه ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q038,كيف صيغت العبارة هنا؟,الحاجات المصايب الكبيرة،,Medium,الحاجات المصايب الكبيره ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q039,ما الذي قيل في هذا الجزء؟,حتى بين أهله وأصحابه.,Easy,حتي بين اهله واصحابه .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q040,ما النص الحرفي المذكور في هذه الفقرة؟,لو كان في حالته الطبيعية.,Medium,لو كان في حالته الطبيعيه .,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q041,ماذا ورد في هذا الموضع من النص؟,"كان هو بداية طائفة ""جونز""، اللي حكيتلك عنها،",Easy,كان هو بدايه طايفه جونز ، اللي حكيتلك عنها ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q042,ما الجملة المذكورة في هذا السياق؟,والستات رجعت تاني على البيوت.,Medium,والستات رجعت تاني علي البيوت .,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q043,كيف صيغت العبارة هنا؟,لسة ما بقيتش واضحة،,Easy,لسه ما بقيتش واضحه ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q044,ما الذي قيل في هذا الجزء؟,"ظهر واعظ اسمه ""جيم جونز""،",Medium,ظهر واعظ اسمه جيم جونز ،,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q045,ما النص الحرفي المذكور في هذه الفقرة؟,وفهم مخاوفهم كويس،,Easy,وفهم مخاوفهم كويس ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q046,ماذا ورد في هذا الموضع من النص؟,بمجتمع متساوي،,Medium,بمجتمع متساوي ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q047,ما الجملة المذكورة في هذا السياق؟,هيكون كل الناس مُرحَّب بيهم،,Easy,هيكون كل الناس مرحب بيهم ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q048,كيف صيغت العبارة هنا؟,لم يكُن مجرد مكان للصلاة،,Medium,لم يكن مجرد مكان للصلاه ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q049,ما الذي قيل في هذا الجزء؟,من عائلاتها ومشاكلها.,Easy,من عايلاتها ومشاكلها .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q050,ما النص الحرفي المذكور في هذه الفقرة؟,ما كانش فيه أسهل من الكلام والخُطَب،,Medium,ما كانش فيه اسهل من الكلام والخطب ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q051,ماذا ورد في هذا الموضع من النص؟,إن هو مؤمن بالمساواة،,Easy,ان هو مومن بالمساواه ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q052,ما الجملة المذكورة في هذا السياق؟,ييجوا يحضروا قُدّاس الأحد مع البيض،,Medium,ييجوا يحضروا قداس الاحد مع البيض ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q053,كيف صيغت العبارة هنا؟,اتبنّوا أطفال من أعراق مختلفة،,Easy,اتبنوا اطفال من اعراق مختلفه ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q054,ما الذي قيل في هذا الجزء؟,ووزّع ملابس على المحتاجين.,Medium,ووزع ملابس علي المحتاجين .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q055,ما النص الحرفي المذكور في هذه الفقرة؟,ويخلّي الناس تقف وتصقف من الحماس،,Easy,ويخلي الناس تقف وتصقف من الحماس ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q056,ماذا ورد في هذا الموضع من النص؟,الحلم اللي بيدوّروا عليه.,Medium,الحلم اللي بيدوروا عليه .,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q057,ما الجملة المذكورة في هذا السياق؟,فيه حاجة ماسّة للانتماء،,Easy,فيه حاجه ماسه للانتماء ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q058,كيف صيغت العبارة هنا؟,اللي هو المعبد بتاعه،,Medium,اللي هو المعبد بتاعه ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q059,ما الذي قيل في هذا الجزء؟,للناس اللي بتجيله، لا أكثر ولا أقل.,Easy,للناس اللي بتجيله ، لا اكثر ولا اقل .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q060,ما النص الحرفي المذكور في هذه الفقرة؟,ما الراجل ماشي كويس أهو!,Medium,ما الراجل ماشي كويس اهو !,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q061,ماذا ورد في هذا الموضع من النص؟,بتقول على نفسها cult!,Easy,بتقول علي نفسها cult !,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q062,ما الجملة المذكورة في هذا السياق؟,بتبدأ من الخطوة اللي جاية،,Medium,بتبدا من الخطوه اللي جايه ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q063,كيف صيغت العبارة هنا؟,لازم يتحول في نظر أتباعه,Easy,لازم يتحول في نظر اتباعه,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q064,ما الذي قيل في هذا الجزء؟,بيعمل الخير، ويرميه البحر،,Medium,بيعمل الخير ، ويرميه البحر ،,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q065,ما النص الحرفي المذكور في هذه الفقرة؟,دايمًا بتبقى مزيج سام ومعقد،,Easy,دايما بتبقي مزيج سام ومعقد ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q066,ماذا ورد في هذا الموضع من النص؟,"والـ""كاريزما"" الساحرة،",Medium,والكاريزما الساحره ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q067,ما الجملة المذكورة في هذا السياق؟,لأ، دا عايزك تعبده!,Easy,لا ، دا عايزك تعبده !,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q068,كيف صيغت العبارة هنا؟,وبيعمل scan لكل نقط الضعف والاحتياجات،,Medium,وبيعمل scan لكل نقط الضعف والاحتياجات ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q069,ما الذي قيل في هذا الجزء؟,وفيه صندوق على ضهري، (طلبات).,Easy,وفيه صندوق علي ضهري ، .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q070,ما النص الحرفي المذكور في هذه الفقرة؟,لكل شخص قُدّامه.,Medium,لكل شخص قدامه .,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q071,ماذا ورد في هذا الموضع من النص؟,"انتي مميزة عن باقي الـcult.""",Easy,انتي مميزه عن باقي ال cult .,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q072,ما الجملة المذكورة في هذا السياق؟,شايف هذه الضحية وسط الملايين من أتباعه.,Medium,شايف هذه الضحيه وسط الملايين من اتباعه .,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q073,كيف صيغت العبارة هنا؟,يفرز دوبامين بسهولة،,Easy,يفرز دوبامين بسهوله ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q074,ما الذي قيل في هذا الجزء؟,حالة من إدمان القائد، زي ما بتدمن المخدرات.,Medium,حاله من ادمان القايد ، زي ما بتدمن المخدرات .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q075,ما النص الحرفي المذكور في هذه الفقرة؟,مع الاحتياج بتاعك،,Easy,مع الاحتياج بتاعك ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q076,ماذا ورد في هذا الموضع من النص؟,وانت عايز توصلّها،,Medium,وانت عايز توصلها ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q077,ما الجملة المذكورة في هذا السياق؟,بينك وبين اللي بتدوّر عليه،,Easy,بينك وبين اللي بتدور عليه ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q078,كيف صيغت العبارة هنا؟,حتى لو انت مش فاهم كلامه،,Medium,حتي لو انت مش فاهم كلامه ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q079,ما الذي قيل في هذا الجزء؟,عشان تعرف تفهم.,Easy,عشان تعرف تفهم .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q080,ما النص الحرفي المذكور في هذه الفقرة؟,ونعرف تطبيقها على أرض الواقع.,Medium,ونعرف تطبيقها علي ارض الواقع .,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q081,ماذا ورد في هذا الموضع من النص؟,هي كسر صورة رجُل الدين التقليدي الممل،,Easy,هي كسر صوره رجل الدين التقليدي الممل ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q082,ما الجملة المذكورة في هذا السياق؟,الكُتُب المقدسة على الأرض،,Medium,الكتب المقدسه علي الارض ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q083,كيف صيغت العبارة هنا؟,كان بيتلون بلون اللي قاعد معاه،,Easy,كان بيتلون بلون اللي قاعد معاه ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q084,ما الذي قيل في هذا الجزء؟,"""أنا اشتراكي، تعالى نغيّر العالم،",Medium,انا اشتراكي ، تعالي نغير العالم ،,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q085,ما النص الحرفي المذكور في هذه الفقرة؟,"يقولّه: ""عادي، مش لازم تؤمن بربنا.""",Easy,يقوله: عادي ، مش لازم تومن بربنا .,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q086,ماذا ورد في هذا الموضع من النص؟,"مع الراجل اللي لسة مكلمه من شوية!""",Medium,مع الراجل اللي لسه مكلمه من شويه !,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q087,ما الجملة المذكورة في هذا السياق؟,مهما كان انتماؤه،,Easy,مهما كان انتماوه ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q088,كيف صيغت العبارة هنا؟,زي المساواة والقضاء على الفقر؟ مين؟,Medium,زي بالمساواه والقضاء علي الفقر ؟ مين ؟,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q089,ما الذي قيل في هذا الجزء؟,والعدالة الاشتراكية.,Easy,والعداله الاشتراكيه .,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q090,ما النص الحرفي المذكور في هذه الفقرة؟,لم يكُن لوحده كافي،,Medium,لم يكن لوحده كافي ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q091,ماذا ورد في هذا الموضع من النص؟,تثبتلنا إن انت فوق البشر!,Easy,تثبتلنا ان انت فوق البشر !,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q092,ما الجملة المذكورة في هذا السياق؟,"وبيعمل مهام كأنه ""سوبرمان""،",Medium,وبيعمل مهام كانه سوبرمان ،,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q093,كيف صيغت العبارة هنا؟,محصّن ضد الإرهاق والإنهاك،,Easy,محصن ضد الارهاق والانهاك ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q094,ما الذي قيل في هذا الجزء؟,الراجل، زي ما ممكن تكون توقعت،,Medium,الراجل ، زي ما ممكن تكون توقعت ،,ما الذي قيل في هذا الجزء ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q095,ما النص الحرفي المذكور في هذه الفقرة؟,وهو خارج من الكنيسة قُدّام الناس،,Easy,وهو خارج من الكنيسه قدام الناس ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q096,ماذا ورد في هذا الموضع من النص؟,إنه شفا نفسه بنفسه، لأن جسمه مقدس،,Medium,انه شفا نفسه بنفسه ، لان جسمه مقدس ،,ماذا ورد في هذا الموضع من النص ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q097,ما الجملة المذكورة في هذا السياق؟,وفضلوا يبصولّه كأنه إله!,Easy,وفضلوا يبصوله كانه اله !,ما الجمله المذكوره في هذا السياق ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q098,كيف صيغت العبارة هنا؟,هتكون معجزة الشفاء،,Medium,هتكون معجزه الشفاء ،,كيف صيغت العباره هنا ؟,True
NJ-JcDcff8o,كيف تسيطر على عقول البشر؟ | الدحيح,NJ-JcDcff8o_Q099,ما الذي قيل في هذا الجزء؟,يجبّس رجليهم وهُما نايمين،,Easy,يجبس رجليهم وهما نايمين ،,ما الذي قيل في هذا الجزء ؟,True
