video_id,video_title,question_id,question,answer,difficulty,normalized_answer,normalized_question,is_aligned
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q021,ماذا ورد في هذا الموضع من النص؟,"""إيفان الرهيب""، Ivan The Terrible.",Easy,ايفان الرهيب ، ivan the terrible .,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q022,ما الجملة المذكورة في هذا السياق؟,بمعدّل متوسطه 50 ميل مربع يوميًا،,Medium,بمعدل متوسطه 50 ميل مربع يوميا ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q023,كيف صيغت العبارة هنا؟,سُدس مساحة الأرض على هذا الكوكب.,Easy,سدس مساحه الارض علي هذا الكوكب .,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q024,ما الذي قيل في هذا الجزء؟,"ناحية الغرب وناحية ""أوكرانيا""",Medium,ناحيه الغرب وناحيه اوكرانيا,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q025,ما النص الحرفي المذكور في هذه الفقرة؟,للدفاع عن نفسها،,Easy,للدفاع عن نفسها ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q026,ماذا ورد في هذا الموضع من النص؟,إمبراطورية شريرة،,Medium,لامبراطوريه شريره ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q027,ما الجملة المذكورة في هذا السياق؟,"قبل أن تصبح دولة.""",Easy,قبل ان تصبح دوله .,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q028,كيف صيغت العبارة هنا؟,دا القَدَر والجغرافيا طلعت قاسية أوي!,Medium,دا القدر والجغرافيا طلعت قاسيه اوي !,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q029,ما الذي قيل في هذا الجزء؟,ظالمين عمّنا (فلاديمير)!,Easy,ظالمين عمنا !,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q030,ما النص الحرفي المذكور في هذه الفقرة؟,راجل مفتري على (أوروبا) وعايز ياخد أراضيها،,Medium,راجل مفتري علي وعايز ياخد اراضيها ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q031,ماذا ورد في هذا الموضع من النص؟,"اللي بادئة من أيام جدود جدوده!""",Easy,اللي باديه من ايام جدود جدوده !,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q032,ما الجملة المذكورة في هذا السياق؟,طريقة معيّنة للنجاة،,Medium,طريقه معينه للنجاه ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q033,كيف صيغت العبارة هنا؟,إذا كانت الطريقة دي ناجحة بالفعل ولّا لأ.,Easy,اذا كانت الطريقه دي ناجحه بالفعل ولا لا .,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q034,ما الذي قيل في هذا الجزء؟,بيصلّي كل يوم،,Medium,بيصلي كل يوم ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q035,ما النص الحرفي المذكور في هذه الفقرة؟,"""سان بطرسبرج"" اللي اتولد فيها،",Easy,سان بطرسبرج اللي اتولد فيها ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q036,ماذا ورد في هذا الموضع من النص؟,أمنية جغرافية مُلِحّة،,Medium,امنيه جغرافيه ملحه ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q037,ما الجملة المذكورة في هذا السياق؟,"عشان جبال تعزل ""روسيا""،",Easy,عشان جبال تعزل روسيا ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q038,كيف صيغت العبارة هنا؟,"""روسيا"" تقدر تطُل بيها على بحر مفتوح،",Medium,روسيا تقدر تطل بيها علي بحر مفتوح ،,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q039,ما الذي قيل في هذا الجزء؟,على بحر مفتوح،,Easy,علي بحر مفتوح ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q040,ما النص الحرفي المذكور في هذه الفقرة؟,بسبب مشكلته الجغرافية هيصنع تاريخ،,Medium,بسبب مشكلته الجغرافي هيصنع تاريخ ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q041,ماذا ورد في هذا الموضع من النص؟,عشان تقدر تطلع من سجنها الجغرافي،,Easy,عشان تقدر تطلع من سجنها الجغرافي ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q042,ما الجملة المذكورة في هذا السياق؟,من وقت هذه اللحظة،,Medium,من وقت هذه اللحظه ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q043,كيف صيغت العبارة هنا؟,"هو القيصر ""بطرس الأكبر""،",Easy,هو القيصر بطرس الاكبر ،,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q044,ما الذي قيل في هذا الجزء؟,"بيموت قيصر ""روسيا"" ""أليكسيز""،",Medium,بيموت قيصر روسيا اليكسيز ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q045,ما النص الحرفي المذكور في هذه الفقرة؟,مَن هو القيصر الجديد؟,Easy,من هو القيصر الجديد ؟,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q046,ماذا ورد في هذا الموضع من النص؟,وأسرة الزوجة التانية،,Medium,واسره الزوجه التانيه ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q047,ما الجملة المذكورة في هذا السياق؟,هتلاقي على يمينك الزوجة الأولى،,Easy,هتلاقي علي يمينك الزوجه الاولي ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q048,كيف صيغت العبارة هنا؟,"""بطرس"" أو ""بيتر"".",Medium,بطرس او بيتر .,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q049,ما الذي قيل في هذا الجزء؟,هو اللي بيمسك الحُكم،,Easy,هو اللي بيمسك الحكم ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q050,ما النص الحرفي المذكور في هذه الفقرة؟,"""فيودور"" بيموت،",Medium,فيودور بيموت ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q051,ماذا ورد في هذا الموضع من النص؟,"عيلة الزوجة التانية بتنزّل ""بيتر"" زي ما هو.",Easy,عيله الزوجه التانيه بتنزل بيتر زي ما هو .,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q052,ما الجملة المذكورة في هذا السياق؟,ومجلس كبار النبلاء كان محسوم،,Medium,ومجلس كبار والنبلاء كان محسوم ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q053,كيف صيغت العبارة هنا؟,"إن هُما مش هيختاروا ""إيفان""",Easy,ان هما مش هيختاروا ايفان,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q054,ما الذي قيل في هذا الجزء؟,ولكن كمان عقلية،,Medium,ولكن كمان عقليه ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q055,ما النص الحرفي المذكور في هذه الفقرة؟,"ما شاء الله، عليه، ""بطرس الأكبر"".",Easy,ما شاء الله ، عليه ، بطرس الاكبر .,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q056,ماذا ورد في هذا الموضع من النص؟,"بفضل المُعلّم بتاعها ""أرتامون ماتفييف""،",Medium,بفضل المعلم بتاعها ارتامون ماتفييف ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q057,ما الجملة المذكورة في هذا السياق؟,ومكتبة عملاقة.,Easy,ومكتبه عملاقه .,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q058,كيف صيغت العبارة هنا؟,"وهل كدا (إيفان) هيسكت على هذه المهزلة؟!""",Medium,وهل كدا هيسكت علي هذه المهزله ؟ !,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q059,ما الذي قيل في هذا الجزء؟,"فـ""إيفان"" غلبان وماشي بالعلاج،",Easy,فايفان غلبان وماشي بالعلاج ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q060,ما النص الحرفي المذكور في هذه الفقرة؟,"زيها زي ""بطرس"" بالظبط،",Medium,زيها زي بطرس بالظبط ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q061,ماذا ورد في هذا الموضع من النص؟,هتبقى قوة مهمة جوا البلاط،,Easy,هتبقي قوه مهمه جوا البلاط ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q062,ما الجملة المذكورة في هذا السياق؟,بالنُطق اللي على أد حاله يعني، Streltsy،,Medium,بالنطق اللي علي اد حاله يعني ، streltsy ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q063,كيف صيغت العبارة هنا؟,بيحرس القيصر بولاء تام،,Easy,بيحرس القيصر بولاء تام ،,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q064,ما الذي قيل في هذا الجزء؟,لم يمُت بطريقة عادية،,Medium,لم يمت بطريقه عاديه ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q065,ما النص الحرفي المذكور في هذه الفقرة؟,"اتقتل يا رجالة!""",Easy,اتقتل يا رجاله !,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q066,ماذا ورد في هذا الموضع من النص؟,"بتتهم الزوجة التانية، أم ""بطرس""،",Medium,بتتهم الزوجه التانيه ، ام بطرس ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q067,ما الجملة المذكورة في هذا السياق؟,"لقتل ""إيفان"" أخوها،",Easy,لقتل ايفان اخوها ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q068,كيف صيغت العبارة هنا؟,اللي المفروض يحرس القيصر,Medium,اللي المفروض يحرس القيصر,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q069,ما الذي قيل في هذا الجزء؟,هيروحوا قصر Palace of Facets،,Easy,هيروحوا قصر palace of facets ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q070,ما النص الحرفي المذكور في هذه الفقرة؟,"أُسرة ""بطرس""، الـNaryshkinas.",Medium,اسره بطرس ، ال naryshkinas .,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q071,ماذا ورد في هذا الموضع من النص؟,أخوه اللي مش شقيق،,Easy,اخوه اللي مش شقيق ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q072,ما الجملة المذكورة في هذا السياق؟,"اللي حكيتلك عنه، ""أرتامون""،",Medium,اللي حكيتلك عنه ، ارتامون ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q073,كيف صيغت العبارة هنا؟,القيصر (فيودور) مات موتة طبيعية،,Easy,القيصر مات موته طبيعيه ،,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q074,ما الذي قيل في هذا الجزء؟,"(بطرس) و(إيفان) إخوات.""",Medium,و اخوات .,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q075,ما النص الحرفي المذكور في هذه الفقرة؟,هيقتلوا المُعلّم.,Easy,هيقتلوا المعلم .,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q076,ماذا ورد في هذا الموضع من النص؟,ومش هيتمحي من ذاكرته للأبد!,Medium,ومش هيتمحي من ذاكرته للابد !,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q077,ما الجملة المذكورة في هذا السياق؟,اللي حكيتلك عنهم،,Easy,اللي حكيتلك عنهم ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q078,كيف صيغت العبارة هنا؟,ووفاة طفولة (بطرس)،,Medium,ووفاه طفوله ،,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q079,ما الذي قيل في هذا الجزء؟,ما كانوش باقيين على حد،,Easy,ما كانوش باقيين علي حد ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q080,ما النص الحرفي المذكور في هذه الفقرة؟,"إن احنا لسة هنكمّل الحلقة الطويلة دي؟!""",Medium,ان احنا لسه هنكمل الحلقه الطويله دي ؟ !,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q081,ماذا ورد في هذا الموضع من النص؟,(بطرس) right away، بسيطة جدًا،,Easy,right away ، بسيطه جدا ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q082,ما الجملة المذكورة في هذا السياق؟,"هي اللي اختارت ""بطرس"" كقيصر،",Medium,هي اللي اختارت بطرس كقيصر ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q083,كيف صيغت العبارة هنا؟,"طب هي استفادت إيه أصلًا من الأول؟!""",Easy,طب هي استفادت ايه اصلا من الاول ؟ !,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q084,ما الذي قيل في هذا الجزء؟,من المذبحة اللي حصلت دي،,Medium,من المذبحه اللي حصلت دي ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q085,ما النص الحرفي المذكور في هذه الفقرة؟,ويقفل سلسال الدم،,Easy,ويقفل سلسال الدم ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q086,ماذا ورد في هذا الموضع من النص؟,وعنده مشاكل صحية،,Medium,وعنده مشاكل صحيه ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q087,ما الجملة المذكورة في هذا السياق؟,هتبقى القيصر الحقيقي اللي مستخبي ورا طفلين،,Easy,هتبقي القيصر الحقيقيه اللي مستخبي ورا طفلين ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q088,كيف صيغت العبارة هنا؟,"تبعد ""بطرس"" عن البلاط، تهمّشه،",Medium,تبعد بطرس عن البلاط ، تهمشه ،,كيف صيغت العباره هنا ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q089,ما الذي قيل في هذا الجزء؟,"في واحدة من القرى القريبة من ""موسكو""،",Easy,في واحده من القري القريبه من موسكو ،,ما الذي قيل في هذا الجزء ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q090,ما النص الحرفي المذكور في هذه الفقرة؟,إلا لحضور المناسبات الرسمية.,Medium,الا لحضور المناسبات الرسميه .,ما النص الحرفي المذكور في هذه الفقره ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q091,ماذا ورد في هذا الموضع من النص؟,اللي حصلت في حق أهله،,Easy,اللي حصلت في حق اهله ،,ماذا ورد في هذا الموضع من النص ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q092,ما الجملة المذكورة في هذا السياق؟,"لـ""موسكو"" والـ""كريملين""،",Medium,لموسكو الكريملين ،,ما الجمله المذكوره في هذا السياق ؟,True
z2NGnjXG5uQ,كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,z2NGnjXG5uQ_Q093,كيف صيغت العبارة هنا؟,والمراسم والأجواء دي كلها،,Easy,والمراسم والاجواء دي كلها ،,كيف صيغت العباره هنا ؟,True
