video_id,video_title,question_id,question,answer,difficulty,normalized_answer,normalized_question,is_aligned
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q025,ما النص الحرفي المذكور في هذه الفقرة؟,كان عنده 13 سنة، كان Teenager،,Easy,كان عنده 13 سنه ، كان teenager ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q026,ماذا ورد في هذا الموضع من النص؟,"وسيطرت على ""الهند"" بالكامل.",Medium,وسيطرت علي الهند بالكامل .,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q027,ما الجملة المذكورة في هذا السياق؟,انت مشكلتك إن انت بتسرح،,Easy,انت مشكلتك ان انت بتسرح ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q028,كيف صيغت العبارة هنا؟,على إمبراطورية مساحتها مهولة،,Medium,علي امبراطوري مساحتها مهوله ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q029,ما الذي قيل في هذا الجزء؟,أغلبية مش مسلمة أصلًا،,Easy,اغلبيه مش مسلمه اصلا ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q030,ما النص الحرفي المذكور في هذه الفقرة؟,بين التسامح الديني والعدل،,Medium,بين التسامح الديني والعدل ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q031,ماذا ورد في هذا الموضع من النص؟,سوف تصبح مفتاح للاستقرار،,Easy,سوف تصبح مفتاح للاستقرار ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q032,ما الجملة المذكورة في هذا السياق؟,يقلل الصراعات الداخلية بين هذه الشعوب.,Medium,يقلل الصراعات الداخليه بين هذه الشعوب .,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q033,كيف صيغت العبارة هنا؟,زي ما أنا وانت عارفين،,Easy,زي ما انا وانت عارفين ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q034,ما الذي قيل في هذا الجزء؟,على شوية رخاء اقتصادي،,Medium,علي شويه رخاء اقتصادي ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q035,ما النص الحرفي المذكور في هذه الفقرة؟,من علوم وفنون،,Easy,من علوم وفنون ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q036,ماذا ورد في هذا الموضع من النص؟,زي المنمنمات، عملنا عنها حلقة.,Medium,زي المنمنمات ، عملنا عنها حلقه .,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q037,ما الجملة المذكورة في هذا السياق؟,"ازدهر تحت حُكم المغول في ""الهند""",Easy,ازدهر تحت حكم المغول في الهند,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q038,كيف صيغت العبارة هنا؟,إن بعض مؤرخين العمارة الإسلامية,Medium,ان بعض مورخين العماره الاسلاميه,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q039,ما الذي قيل في هذا الجزء؟,هي الأجمل على الإطلاق,Easy,هي الاجمل علي الاطلاق,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q040,ما النص الحرفي المذكور في هذه الفقرة؟,"في كل مدينة كبيرة في ""الهند""،",Medium,في كل مدينه كبيره في الهند ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q041,ماذا ورد في هذا الموضع من النص؟,من الحَجَر الرملي الأحمر،,Easy,من الحجر الرملي الاحمر ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q042,ما الجملة المذكورة في هذا السياق؟,لحوالي 50 ألف مصلّي، دا استاد!,Medium,لحوالي 50 الف مصلي ، دا استاد !,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q043,كيف صيغت العبارة هنا؟,مع لون الحَجَر الرملي الأحمر,Easy,مع لون الحجر الرملي الاحمر,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q044,ما الذي قيل في هذا الجزء؟,اللي طولها بيوصل لحوالي 50 متر،,Medium,اللي طولها بيوصل لحوالي 50 متر ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q045,ما النص الحرفي المذكور في هذه الفقرة؟,والزخرفة اللي موجودة جوا المسجد كوم تاني،,Easy,والزخرفه اللي موجوده جوا المسجد كوم تاني ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q046,ماذا ورد في هذا الموضع من النص؟,ما بين التفاصيل الدقيقة والبساطة،,Medium,ما بين التفاصيل الدقيقه والبساطه ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q047,ما الجملة المذكورة في هذا السياق؟,متطعّمة بألوان بسيطة،,Easy,متطعمه بالوان بسيطه ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q048,كيف صيغت العبارة هنا؟,من غير بهرجة، من غير تكلُّف،,Medium,من غير بهرجه ، من غير تكلف ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q049,ما الذي قيل في هذا الجزء؟,كانت ساحرة من برة ومن جوا،,Easy,كانت ساحره من بره ومن جوا ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q050,ما النص الحرفي المذكور في هذه الفقرة؟,بس من غير ما تخلّ بوظيفة المكان،,Medium,بس من غير ما تخل بوظيفه المكان ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q051,ماذا ورد في هذا الموضع من النص؟,عشان نركّز في العبادة،,Easy,عشان نركز في العباده ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q052,ما الجملة المذكورة في هذا السياق؟,اختار إنه يخلّد ذكرى حبيبته وزوجته بالعمارة.,Medium,اختار انه يخلد ذكري حبيبته وزوجته العماره .,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q053,كيف صيغت العبارة هنا؟,في الجمال والروعة،,Easy,في الجمال والروعه ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q054,ما الذي قيل في هذا الجزء؟,وأAsk You إن انت تفتح حوضك،,Medium,وا ask you ان انت تفتح حوضك ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q055,ما النص الحرفي المذكور في هذه الفقرة؟,ونرجع لقصة السلطان بعد موت حبيبته.,Easy,ونرجع لقصه السلطان بعد موت حبيبته .,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q056,ماذا ورد في هذا الموضع من النص؟,"""احنا، يا جماعة، هنبني مجمّع ضخم.",Medium,احنا ، يا جماعه ، هنبني مجمع ضخم .,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q057,ما الجملة المذكورة في هذا السياق؟,ومجموعة خانات،,Easy,ومجموعه خانات ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q058,كيف صيغت العبارة هنا؟,"اللي هيعدّوا علينا.""",Medium,اللي هيعدوا علينا .,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q059,ما الذي قيل في هذا الجزء؟,كانت غريبة جدًا وقتها،,Easy,كانت غريبه جدا وقتها ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q060,ما النص الحرفي المذكور في هذه الفقرة؟,"إن السوق والخانات والـ""بازار"" دا",Medium,ان السوق والخانات والبازار دا,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q061,ماذا ورد في هذا الموضع من النص؟,جزء من حياة الناس اليومية.,Easy,جزء من حياه الناس اليوميه .,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q062,ما الجملة المذكورة في هذا السياق؟,إيه الحُب دا؟! يخرب بيته!,Medium,ايه الحب دا ؟ ! يخرب بيته !,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q063,كيف صيغت العبارة هنا؟,ش تقول (بيس كيك)!,Easy,ش تقول !,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q064,ما الذي قيل في هذا الجزء؟,"""الأستاذية"" دي كانت لقب،",Medium,الاستاذيه دي كانت لقب ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q065,ما النص الحرفي المذكور في هذه الفقرة؟,فكرة شعرية عبقرية،,Easy,فكره شعريه عبقريه ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q066,ماذا ورد في هذا الموضع من النص؟,"اللي موجود في ""القرآن""،",Medium,اللي موجود في القران ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q067,ما الجملة المذكورة في هذا السياق؟,"على نهر ""يامونا""،",Easy,علي نهر يامونا ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q068,كيف صيغت العبارة هنا؟,"أول ما تبص على ""تاج محل"" هي السيمترية،",Medium,اول ما تبص علي تاج محل هي السيمتريه ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q069,ما الذي قيل في هذا الجزء؟,نسخة صغيرة من الجنة على الأرض،,Easy,نسخه صغيره من الجنه علي الارض ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q070,ما النص الحرفي المذكور في هذه الفقرة؟,الموضوع كان له أبعاد صوفية،,Medium,الموضوع كان له ابعاد صوفيه ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q071,ماذا ورد في هذا الموضع من النص؟,رمز لاتحاد السما والأرض،,Easy,رمز لاتحاد السما والارض ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q072,ما الجملة المذكورة في هذا السياق؟,في أجزاء المجمع التلاتة،,Medium,في اجزاء المجمع التلاته ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q073,كيف صيغت العبارة هنا؟,مقابر للعائلة المالكة،,Easy,مقابر للعايله المالكه ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q074,ما الذي قيل في هذا الجزء؟,اللي فيه ضريح ومسجد وخان للمسافرين.,Medium,اللي فيه ضريح ومسجد وخان للمسافرين .,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q075,ما النص الحرفي المذكور في هذه الفقرة؟,من بوابة المدخل الضخمة،,Easy,من بوابه المدخل الضخمه ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q076,ماذا ورد في هذا الموضع من النص؟,هتلاقي مجرى مائي مستقيم،,Medium,هتلاقي مجري مايي مستقيم ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q077,ما الجملة المذكورة في هذا السياق؟,وبين الضريح اللي في الآخر،,Easy,وبين الضريح اللي في الاخر ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q078,كيف صيغت العبارة هنا؟,"اللي مذكورين في ""القرآن""،",Medium,اللي مذكورين في القران ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q079,ما الذي قيل في هذا الجزء؟,أشجار وورود وريحان وياسمين ونرجس،,Easy,اشجار وورود وريحان وياسمين ونرجس ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q080,ما النص الحرفي المذكور في هذه الفقرة؟,في الشعر الفارسي والشعر الصوفي.,Medium,في الشعر والفارسي والشعر الصوفي .,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q081,ماذا ورد في هذا الموضع من النص؟,عملوا حاجة أجمل،,Easy,عملوا حاجه اجمل ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q082,ما الجملة المذكورة في هذا السياق؟,زي ما تكون كدا، خريطة روحية،,Medium,زي ما تكون كدا ، خريطه روحيه ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q083,كيف صيغت العبارة هنا؟,يودّيك من بوابة الدنيا لقصر الآخرة،,Easy,يوديك من بوابه الدنيا لقصر الاخره ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q084,ما الذي قيل في هذا الجزء؟,تاخدك من وقت للتاني بعيد عنها.,Medium,تاخدك من وقت للتاني بعيد عنها .,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q085,ما النص الحرفي المذكور في هذه الفقرة؟,هنلاحظ حاجة غريبة جدًا،,Easy,هنلاحظ حاجه غريبه جدا ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q086,ماذا ورد في هذا الموضع من النص؟,وانت داخل من المدخل،,Medium,وانت داخل من المدخل ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q087,ما الجملة المذكورة في هذا السياق؟,أعلى من اللي حواليه،,Easy,اعلي من اللي حواليه ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q088,كيف صيغت العبارة هنا؟,إن هو عايم فوق الأرض،,Medium,ان هو عايم فوق الارض ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q089,ما الذي قيل في هذا الجزء؟,حصل فيضان، يفضل محمي.,Easy,حصل فيضان ، يفضل محمي .,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q090,ما النص الحرفي المذكور في هذه الفقرة؟,لمّا أقولّك إن القصر ضخم,Medium,لما اقولك ان القصر ضخم,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q091,ماذا ورد في هذا الموضع من النص؟,متحاوطة بـ4 مآذن ارتفاعهم 40 متر،,Easy,متحاوطه ب 4 ماذن ارتفاعهم 40 متر ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q092,ما الجملة المذكورة في هذا السياق؟,دا رخام بييجي من محاجر مخصوصة,Medium,دا رخام بييجي من محاجر مخصوصه,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q093,كيف صيغت العبارة هنا؟,معمولة بالحَجَر الرملي الأحمر.,Easy,معموله بالحجر الرملي الاحمر .,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q094,ما الذي قيل في هذا الجزء؟,صح! أنا شايفها!,Medium,صح ! انا شايفها !,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q095,ما النص الحرفي المذكور في هذه الفقرة؟,أهم مبنى في العمارة الإسلامية.,Easy,اهم مبني في العماره الاسلاميه .,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q096,ماذا ورد في هذا الموضع من النص؟,"دا تصريح خطير!""",Medium,دا تصريح خطير !,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q097,ما الجملة المذكورة في هذا السياق؟,اللي عملنا عنه حلقة قبل كدا.,Easy,اللي عملنا عنه حلقه قبل كدا .,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q098,كيف صيغت العبارة هنا؟,استخدموا تقنية اسمها Pietra Dura،,Medium,استخدموا تقنيه اسمها pietra dura ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q099,ما الذي قيل في هذا الجزء؟,زي الياقوت والعقيق واللازورد والفيروز،,Easy,زي الياقوت والعقيق واللازورد والفيروز ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q100,ما النص الحرفي المذكور في هذه الفقرة؟,ورود وأزهار وأوراق دقيقة،,Medium,ورود وازهار واوراق دقيقه ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q101,ماذا ورد في هذا الموضع من النص؟,مش عشوائية،,Easy,مش عشواييه ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q102,ما الجملة المذكورة في هذا السياق؟,في الشعر الصوفي والفارسي،,Medium,في الشعر الصوفي والفارسي ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q103,كيف صيغت العبارة هنا؟,هنلاقي النقش عليها مش مسطح،,Easy,هنلاقي النقش عليها مش مسطح ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q104,ما الذي قيل في هذا الجزء؟,كل ما الشمس تتحرك.,Medium,كل ما الشمس تتحرك .,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q105,ما النص الحرفي المذكور في هذه الفقرة؟,مكتوبة بخط الثُلُث،,Easy,مكتوبه بخط الثلث ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q106,ماذا ورد في هذا الموضع من النص؟,كل ما بترتفع بمستوى النظر،,Medium,كل ما بترتفع بمستوي النظر ،,ماذا ورد في هذا الموضع من النص ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q107,ما الجملة المذكورة في هذا السياق؟,على حسب زاوية الشمس،,Easy,علي حسب زاويه الشمس ،,ما الجمله المذكوره في هذا السياق ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q108,كيف صيغت العبارة هنا؟,ويعكسه بطريقة غريبة جدًا،,Medium,ويعكسه بطريقه غريبه جدا ،,كيف صيغت العباره هنا ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q109,ما الذي قيل في هذا الجزء؟,زي الحياة بالظبط،,Easy,زي الحياه بالظبط ،,ما الذي قيل في هذا الجزء ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q110,ما النص الحرفي المذكور في هذه الفقرة؟,كل واحدة بتوصّل للتانية،,Medium,كل واحده بتوصل للتانيه ،,ما النص الحرفي المذكور في هذه الفقره ؟,True
gv5hDK2YQfA,تاج محل | الدحيح,gv5hDK2YQfA_Q111,ماذا ورد في هذا الموضع من النص؟,زي الأخطبوط كدا.,Easy,زي الاخطبوط كدا .,ماذا ورد في هذا الموضع من النص ؟,True
