video_id,video_title,question_id,question,answer,difficulty,normalized_answer,normalized_question,is_aligned
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q011,ماذا ورد في هذا الموضع من النص؟,هتكلفكم,Easy,هتكلفكم,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q012,ما الجملة المذكورة في هذا السياق؟,>> ماشي هات ونحاسبك,Medium,>> ماشي هات ونحاسبك,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q013,كيف صيغت العبارة هنا؟,والخريطه دي هندي فرز تاني حتى طعمها,Easy,الخريطه دي هندي فرز تاني حتي طعمها,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q014,ما الذي قيل في هذا الجزء؟,تشيكن تيك مسله انا ما بشتغلش غير بخرايط,Medium,تشيكن تيك مسله انا ما بشتغلش غير بخرايط,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q015,ما النص الحرفي المذكور في هذه الفقرة؟,فرنساوي فرز اول مؤاخذه عندكم يا سيدي ما,Easy,فرنساوي فرز اول مواخذه عندكم يا سيدي ما,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q016,ماذا ورد في هذا الموضع من النص؟,عندناش هات ونبقى نحاسبك عندكم سكان,Medium,عندناش هات ونبقي نحاسبك عندكم سكان,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q017,ما الجملة المذكورة في هذا السياق؟,اصليين نستغلهم ونستعبدهم ولا بعد الصبي,Easy,اصليين نستغلهم ونستعبدهم ولا بعد الصبي,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q018,كيف صيغت العبارة هنا؟,بتاعي يجيب,Medium,بتاعي يجيب,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q019,ما الذي قيل في هذا الجزء؟,>> لا لا دول عندنا في الفريزر كتير بحيث كده,Easy,>> لا لا دول عندنا في الفريزر كتير بحيث كده,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q020,ما النص الحرفي المذكور في هذه الفقرة؟,بقى انا عايز كوبايه انجلش تي ايرلي جراي,Medium,بقي انا عايز كوبايه انجلش تي ايرلي جراي,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q021,ماذا ورد في هذا الموضع من النص؟,انج تقيل ونبدا على بركه الله وبقوللك,Easy,انج تقيل ونبدا علي بركه الله وبقوللك,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q022,ما الجملة المذكورة في هذا السياق؟,طبقيص,Medium,طبقيص,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q023,كيف صيغت العبارة هنا؟,لا هو الحقيقه حقيقه طباخ السفينه,Easy,لا هو الحقيقيه حقيقه طباخ السفينه,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q024,ما الذي قيل في هذا الجزء؟,[موسيقى] هو كمان مات بعد المستكشف,Medium,هو كمان مات بعد لمستكشف,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q025,ما النص الحرفي المذكور في هذه الفقرة؟,الاولاني جالله من الاريحه,Easy,الاولاني جالله من الاريحه,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q026,ماذا ورد في هذا الموضع من النص؟,>> طب مش مستاهله قول له اي حد يعمل شاي,Medium,>> طب مش مستاهله قول له اي حد يعمل شاي,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q027,ما الجملة المذكورة في هذا السياق؟,القبطان مثلا,Easy,القبطان مثلا,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q028,كيف صيغت العبارة هنا؟,>> اهو ده بقى جاله ضربه شمس ومات متسلخ,Medium,>> اهو ده بقي جاله ضربه شمس ومات متسلخ,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q029,ما الذي قيل في هذا الجزء؟,>> مسؤول المؤن طيب غرق هو مين لسه عايش,Easy,>> مسوول المون طيب غرق هو مين لسه عايش,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q030,ما النص الحرفي المذكور في هذه الفقرة؟,بالظبط,Medium,بالظبط,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q031,ماذا ورد في هذا الموضع من النص؟,>> انا واثنين زمايلي ثاني,Easy,>> انا واثنين زمايلي ثاني,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q032,ما الجملة المذكورة في هذا السياق؟,>> ايه الصوت ده ام الساعه جت 6:00,Medium,>> ايه الصوت ده ام الساعه جت 6:00,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q033,كيف صيغت العبارة هنا؟,>> ده معاد قبائل اكيلي لحوم البشر دي,Easy,>> ده معاد قبايل اكيلي لحوم البشر دي,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q034,ما الذي قيل في هذا الجزء؟,القبائل اللي بتبقى قاعده عند ده اول,Medium,القبايل اللي بتبقي قاعده عند ده اول,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q035,ما النص الحرفي المذكور في هذه الفقرة؟,البحيره بيحبوا يهجموا علينا قبل العشاء,Easy,البحيره بيحبوا يهجموا علينا قبل العشاء,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q036,ماذا ورد في هذا الموضع من النص؟,ححب بشر ايه احنا ماتفقناش على كده,Medium,ححب بشر ايه احنا ماتفقناش علي كده,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q037,ما الجملة المذكورة في هذا السياق؟,>> طيب تعرف تستخدم السيف ولا بتحارب المنقله,Easy,>> طيب تعرف تستخدم السيف ولا بتحارب المنقله,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q038,كيف صيغت العبارة هنا؟,بقى ولا ايه انا جون ويك,Medium,بقي ولا ايه انا جون ويك,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q041,ماذا ورد في هذا الموضع من النص؟,مشاهد السرح وبركاته اهلا بكم في حلقه,Easy,مشاهد السرح وبركاته اهلا بكم في حلقه,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q042,ما الجملة المذكورة في هذا السياق؟,جديده من برنامج التحيح ايه المشاهده,Medium,جديده من برنامج التحيح ايه المشاهده,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q043,كيف صيغت العبارة هنا؟,الصرح وبركاته اهلا بكم في حلقه جديده من,Easy,الصرح وبركاته اهلا بكم في حلقه جديده من,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q044,ما الذي قيل في هذا الجزء؟,برنامج التحيح عزيز المشاهد الجميل تعالوا,Medium,برنامج التحيح عزيز المشاهده الجميل تعالوا,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q045,ما النص الحرفي المذكور في هذه الفقرة؟,نطلع على سنه 1853 بالتحديد الشيخ عبد,Easy,نطلع علي سنه 1853 بالتحديد الشيخ عبد,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q046,ماذا ورد في هذا الموضع من النص؟,الله اخيرا دخل مكه عشان يؤدي فريضه الحج,Medium,الله اخيرا دخل مكه عشان يودي فريضه الحج,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q047,ما الجملة المذكورة في هذا السياق؟,الشيخ عبد الله طبيب ان كان بيحلم انه,Easy,الشيخ عبد الله طبيب ان كان بيحلم انه,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q048,كيف صيغت العبارة هنا؟,يزور البيت الحرام بعد رحله طويله خلاص,Medium,يزور البيت الحرام بعد رحله طويله خلاص,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q049,ما الذي قيل في هذا الجزء؟,الراجل وصل خلص طواف وطلع عرفات لحد ما,Easy,الراجل وصل خلص طواف وطلع عرفات لحد ما,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q050,ما النص الحرفي المذكور في هذه الفقرة؟,انهى شعائر الحج بخشوع تام طب ابو حماد حج,Medium,انهي شعاير الحج بخشوع تام طب ابو حماد حج,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q051,ماذا ورد في هذا الموضع من النص؟,مبرور وذنب مغفور للشيخ عبد الله عقبالك,Easy,مبرور وذنب مغفور للشيخ عبد الله عقبالك,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q052,ما الجملة المذكورة في هذا السياق؟,بصراحه يا عزيزي هناك معلومه صغيره نخبت,Medium,بصراحه يا عزيزي هناك معلومه صغيره نخبت,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q053,كيف صيغت العبارة هنا؟,عنك في هذه القصه للاسف هذا الحج غير,Easy,عنك في هذه القصه للاسف هذا الحج غير,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q054,ما الذي قيل في هذا الجزء؟,مبرور انت ابو حميد منين عشان تقايم الناس,Medium,مبرور انت ابو حميد منين عشان تقايم الناس,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q055,ما النص الحرفي المذكور في هذه الفقرة؟,ليه بتخش في نوال اخرين يا راجل جنتمنت لا,Easy,ليه بتخش في نوال اخرين يا راجل جنتمنت لا,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q056,ماذا ورد في هذا الموضع من النص؟,متعفن وبعدين اللي بيته من حجاره ما يرميش,Medium,متعفن وبعدين اللي بيته من حجاره ما يرميش,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q057,ما الجملة المذكورة في هذا السياق؟,الناس بالازاز وبعدين اللي بيتكلم عن,Easy,الناس بالازاز وبعدين اللي بيتكلم عن,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q058,كيف صيغت العبارة هنا؟,النواد احنا لو فتحناك هنلاقي رسمه اجدات,Medium,النواد احنا لو فتحناك هنلاقي رسمه اجدات,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q059,ما الذي قيل في هذا الجزء؟,ما بقناش عارفين ايديولوجيتك فين ولا,Easy,ما بقناش عارفين ايديولوجيتك فين ولا,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q060,ما النص الحرفي المذكور في هذه الفقرة؟,بتخدم مين من كتر ما انت بتاكل على كل,Medium,بتخدم مين من كتر ما انت بتاكل علي كل,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q061,ماذا ورد في هذا الموضع من النص؟,المواد يا عزيزي انا لا اشاكك في نوايا,Easy,المواد يا عزيزي انا لا اشاكك في نوايا,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q062,ما الجملة المذكورة في هذا السياق؟,الراجل الراجل بنفسه هو اللي اقر انه ليس,Medium,الراجل الراجل بنفسه هو اللي اقر انه ليس,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q063,كيف صيغت العبارة هنا؟,مسلم الشيخ عبد الله ليس الشيخ عبد الله,Easy,مسلم الشيخ عبد الله ليس الشيخ عبد الله,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q064,ما الذي قيل في هذا الجزء؟,وانما مستكشف بريطاني عنده 32 سنه واسمه,Medium,وانما مستكشف بريطانيا عنده 32 سنه واسمه,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q065,ما النص الحرفي المذكور في هذه الفقرة؟,ريتشارد فرانسيس بيرتون ايوه حج غير مبرور,Easy,ريتشارد فرانسيس بيرتون ايوه حج غير مبرور,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q066,ماذا ورد في هذا الموضع من النص؟,ده يا عزيزي كان اول بريطاني يسجل,Medium,ده يا عزيزي كان اول بريطانيا يسجل,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q067,ما الجملة المذكورة في هذا السياق؟,بالتفصيل طقوس الحج في مكه المكان اللي,Easy,بالتفصيل طقوس الحج في مكه المكان اللي,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q068,كيف صيغت العبارة هنا؟,كان دايما بيثير فضول الاوروبيين ليه؟,Medium,كان دايما بيثير فضول الاوروبيين ليه ؟,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q069,ما الذي قيل في هذا الجزء؟,لانه محرم لغير المسلمين بتون يا عزيزي,Easy,لانه محرم لغير المسلمين بتون يا عزيزي,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q070,ما النص الحرفي المذكور في هذه الفقرة؟,فضل يجهز لرحلته بشكل عبقري الراجل بدا,Medium,فضل يجهز لرحلته بشكل عبقري الراجل بدا,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q071,ماذا ورد في هذا الموضع من النص؟,يخفي ملامح الخوجه البريطاني من هيئته حلق,Easy,يخفي ملامح الخوجه البريطاني من هييته حلق,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q072,ما الجملة المذكورة في هذا السياق؟,شعره ساب اللحيه تطلع دهن بشرته بعصير,Medium,شعره ساب اللحيه تطلع دهن بشرته بعصير,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q073,كيف صيغت العبارة هنا؟,الجوز عشان يبان هندي تفاهنيه في العمل يا,Easy,الجوز عشان يبان هندي تفاهنيه في العمل يا,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q074,ما الذي قيل في هذا الجزء؟,عزيزي خلته يعمل مخصوص مخصوص ختام الراجل,Medium,عزيزي خلته يعمل مخصوص مخصوص ختام الراجل,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q075,ما النص الحرفي المذكور في هذه الفقرة؟,اتقن التنقر لدرجه ان هو اطاهر عشان لو,Easy,اتقن التنقر لدرجه ان هو اطاهر عشان لو,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q076,ماذا ورد في هذا الموضع من النص؟,تعرض لاي فحص الناس تتاكد انه مسلم في,Medium,تعرض لاي فحص الناس تتاكد انه مسلم في,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q077,ما الجملة المذكورة في هذا السياق؟,الوقت ده يا عزيزي لو كان تم اكتشاف وجود,Easy,الوقت ده يا عزيزي لو كان تم اكتشاف وجود,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q078,كيف صيغت العبارة هنا؟,شخص افرنج في الحج خصوصا بهذا الشكل,Medium,شخص افرنج في الحج خصوصا بهذا الشكل,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q079,ما الذي قيل في هذا الجزء؟,المريب اللي كان واضح ان في تلاعب فغالبا,Easy,المريب اللي كان واضح ان في تلاعب فغالبا,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q080,ما النص الحرفي المذكور في هذه الفقرة؟,يعني مش هيبقى الوضع كويس برت كمان اجاد,Medium,يعني مش هيبقي الوضع كويس برت كمان اجاد,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q081,ماذا ورد في هذا الموضع من النص؟,العربيه والهندوستانيه بطلاقه فراح درس,Easy,العربيه والهندوستانيه بطلاقه فراح درس,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q082,ما الجملة المذكورة في هذا السياق؟,الاسلام بدقه لدرجه عزيزي انه قدر يحفظ,Medium,الاسلام بدقه لدرجه عزيزي انه قدر يحفظ,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q083,كيف صيغت العبارة هنا؟,ربع من القران بقى بيقراه من ذاكرته,Easy,ربع من القران بقي بيقراه من ذاكرته,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q084,ما الذي قيل في هذا الجزء؟,بمنتهى الاجازه ومن كتر ما الراجل ضبط,Medium,بمنتهي الاجازه ومن كتر ما الراجل ضبط,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q085,ما النص الحرفي المذكور في هذه الفقرة؟,الدور واتقن التنكر كان في خادم شك فيه,Easy,الدور واتقن التنكر كان في خادم شك فيه,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q086,ماذا ورد في هذا الموضع من النص؟,حاسس انه مش مسلم فالرفاق اللي كانوا مع,Medium,حاسس انه مش مسلم فالرفاق اللي كانوا مع,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q087,ما الجملة المذكورة في هذا السياق؟,الشيخ عبد الله بدل ما يختبروه يعرفوا ان,Easy,الشيخ عبد الله بدل ما يختبروه يعرفوا ان,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q088,كيف صيغت العبارة هنا؟,ريتشارد راحوا ماسكين الخادم ومزعقين له,Medium,ريتشارد راحوا ماسكين الخادم ومزعقين له,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q089,ما الذي قيل في هذا الجزء؟,واحد منهم اقسم ان الشيخ عبد الله نور,Easy,واحد منهم اقسم ان الشيخ عبد الله نور,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q090,ما النص الحرفي المذكور في هذه الفقرة؟,الاسلام بينط من وشه رحله بيرتون هتحقق له,Medium,الاسلام بينط من وشه رحله بيرتون هتحقق له,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q091,ماذا ورد في هذا الموضع من النص؟,شهره كبيره في بريطانيا وهتنال اعجاب,Easy,شهره كبيره في بريطانيا وهتنال اعجاب,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q092,ما الجملة المذكورة في هذا السياق؟,الجماعيه الجغرافيه الملكيه ولكن ريتشارد,Medium,الجماعيه الجغرافيه الملكيه ولكن ريتشارد,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q093,كيف صيغت العبارة هنا؟,كان عارف ان بالرغم من انجازه ده الا ان,Easy,كان عارف ان بالرغم من انجازه ده الا ان,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q094,ما الذي قيل في هذا الجزء؟,بلده عمرها ما تستقبله استقبال الابطال,Medium,بلده عمرها ما تستقبله استقبال الابطال,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q095,ما النص الحرفي المذكور في هذه الفقرة؟,دايما هيكونوا شايفينه اوتسايدر بيرتون,Easy,دايما هيكونوا شايفينه اوتسايدر بيرتون,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q096,ماذا ورد في هذا الموضع من النص؟,ابوه مقدم عسكري وبسبب شغله الابن عاش,Medium,ابوه مقدم عسكري وبسبب شغله الابن عاش,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q097,ما الجملة المذكورة في هذا السياق؟,حياته بينتقل من بلد لبلد عاش في البلاد,Easy,حياته بينتقل من بلد لبلد عاش في البلاد,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q098,كيف صيغت العبارة هنا؟,دي اضعاف ما عاش في بريطانيا لحد ما شاف,Medium,دي اضعاف ما عاش في بريطانيا لحد ما شاف,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q099,ما الذي قيل في هذا الجزء؟,نفسه في النهايه سيتيزن اوف ذا ورلد مواطن,Easy,نفسه في النهايه سيتيزن اوف ذا ورلد مواطن,ما الذي قيل في هذا الجزء ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q100,ما النص الحرفي المذكور في هذه الفقرة؟,عالمي البريطانيين ما كانوش بيعتبرو واحد,Medium,عالمي البريطانيين ما كانوش بيعتبرو واحد,ما النص الحرفي المذكور في هذه الفقره ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q101,ماذا ورد في هذا الموضع من النص؟,منهم لانه لا بيتصرف ولا بيتعامل زيهم ماش,Easy,منهم لانه لا بيتصرف ولا بيتعامل زيهم ماش,ماذا ورد في هذا الموضع من النص ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q102,ما الجملة المذكورة في هذا السياق؟,كتير وسطهم وكمان وصلوا له باصعب الطرق,Medium,كتير وسطهم وكمان وصلوا له باصعب الطرق,ما الجمله المذكوره في هذا السياق ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q103,كيف صيغت العبارة هنا؟,وكمان كانوا شايفين ان شكله اصلا مش بيرتش,Easy,وكمان كانوا شايفين ان شكله اصلا مش بيرتش,كيف صيغت العباره هنا ؟,True
nc8oJTETqoI,منابع النيل | الدحيح,nc8oJTETqoI_Q104,ما الذي قيل في هذا الجزء؟,زي ما انت شايف قدامك كده بيرتو بالرغم من,Medium,زي ما انت شايف قدامك كده بيرتو بالرغم من,ما الذي قيل في هذا الجزء ؟,True
