video_id,video_title,question_id,question,answer,difficulty,normalized_answer,normalized_question,is_aligned
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q039,ما الذي ورد في النص في الفقرة رقم 39؟,كنا فاكرينه كائن بسيط،,Easy,كنا فاكرينه كاين بسيط ،,ما الذي ورد في النص في الفقره رقم 39 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q040,ما الذي ورد في النص في الفقرة رقم 40؟,مع الأخطبوط دا على إنه لافقاريات بسيطة،,Medium,مع فالاخطبوط دا علي انه لافقاريات بسيطه ،,ما الذي ورد في النص في الفقره رقم 40 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q041,ما الذي ورد في النص في الفقرة رقم 41؟,من غير ما نخدره.,Easy,من غير ما نخدره .,ما الذي ورد في النص في الفقره رقم 41 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q042,ما الذي ورد في النص في الفقرة رقم 42؟,احنا بنعامل الأخطبوط كفقاريات شرفية،,Medium,احنا بنعامل فالاخطبوط كفقاريات شرفيه ،,ما الذي ورد في النص في الفقره رقم 42 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q043,ما الذي ورد في النص في الفقرة رقم 43؟,نقرب منه، ونحاول نفهمه.,Easy,نقرب منه ، ونحاول نفهمه .,ما الذي ورد في النص في الفقره رقم 43 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q044,ما الذي ورد في النص في الفقرة رقم 44؟,عشان كدا، اسمهم رأسيات الأرجُل.,Medium,عشان كدا ، اسمهم راسيات الارجل .,ما الذي ورد في النص في الفقره رقم 44 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q045,ما الذي ورد في النص في الفقرة رقم 45؟,زي الحبّار مثلًا، أو النوتيلوس،,Easy,زي الحبار مثلا ، او النوتيلوس ،,ما الذي ورد في النص في الفقره رقم 45 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q046,ما الذي ورد في النص في الفقرة رقم 46؟,واحدة في كل جنب،,Medium,واحده في كل جنب ،,ما الذي ورد في النص في الفقره رقم 46 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q047,ما الذي ورد في النص في الفقرة رقم 47؟,والعين التانية بتحرّس، ليكون فيه مفترس.,Easy,والعين التانيه بتحرس ، ليكون فيه مفترس .,ما الذي ورد في النص في الفقره رقم 47 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q048,ما الذي ورد في النص في الفقرة رقم 48؟,"لمّا بأشوف الأخطبوط، بأتساءل، هو بُقه فين؟""",Medium,لما باشوف فالاخطبوط ، باتساءل ، هو بقه فين ؟,ما الذي ورد في النص في الفقره رقم 48 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q049,ما الذي ورد في النص في الفقرة رقم 49؟,إن بُق الأخطبوط تحت راسه.,Easy,ان بق فالاخطبوط تحت راسه .,ما الذي ورد في النص في الفقره رقم 49 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q050,ما الذي ورد في النص في الفقرة رقم 50؟,-  بس يا عزيزي.,Medium,- بس يا عزيزي .,ما الذي ورد في النص في الفقره رقم 50 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q051,ما الذي ورد في النص في الفقرة رقم 51؟,ويقوم فاتحها، عشان ياكلها.,Easy,ويقوم فاتحها ، عشان ياكلها .,ما الذي ورد في النص في الفقره رقم 51 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q052,ما الذي ورد في النص في الفقرة رقم 52؟,"باقي الأعضاء بتاعته فين؟""",Medium,باقي الاعضاء بتاعته فين ؟,ما الذي ورد في النص في الفقره رقم 52 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q053,ما الذي ورد في النص في الفقرة رقم 53؟,متكونين في كيس عضلي كبير ورا الدماغ،,Easy,متكونين في كيس عضلي كبير ورا الدماغ ،,ما الذي ورد في النص في الفقره رقم 53 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q054,ما الذي ورد في النص في الفقرة رقم 54؟,بيتنفس بالخياشيم،,Medium,بيتنفس بالخياشيم ،,ما الذي ورد في النص في الفقره رقم 54 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q055,ما الذي ورد في النص في الفقرة رقم 55؟,اللي مليان أكسجين، للخياشيم،,Easy,اللي مليان اكسجين ، للخياشيم ،,ما الذي ورد في النص في الفقره رقم 55 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q056,ما الذي ورد في النص في الفقرة رقم 56؟,قلبين بيضخوا الدم للخياشيم، أو من الخياشيم،,Medium,قلبين بيضخوا الدم للخياشيم ، او من والخياشيم ،,ما الذي ورد في النص في الفقره رقم 56 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q057,ما الذي ورد في النص في الفقرة رقم 57؟,خلّينا نتكلم عن دم الأخطبوط،,Easy,خلينا نتكلم عن دم فالاخطبوط ،,ما الذي ورد في النص في الفقره رقم 57 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q058,ما الذي ورد في النص في الفقرة رقم 58؟,ساعات، يعيش في بيئة تحت الصفر،,Medium,ساعات ، يعيش في بييه تحت الصفر ،,ما الذي ورد في النص في الفقره رقم 58 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q059,ما الذي ورد في النص في الفقرة رقم 59؟,أحسن من الهيموجلوبين.,Easy,احسن من الهيموجلوبين .,ما الذي ورد في النص في الفقره رقم 59 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q060,ما الذي ورد في النص في الفقرة رقم 60؟,عن معظم الرخويات,Medium,عن معظم الرخويات,ما الذي ورد في النص في الفقره رقم 60 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q061,ما الذي ورد في النص في الفقرة رقم 61؟,اللي حكيتلك عنها دي،,Easy,اللي حكيتلك عنها دي ،,ما الذي ورد في النص في الفقره رقم 61 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q062,ما الذي ورد في النص في الفقرة رقم 62؟,إن هو ما عندهوش صَدَفة تحميه،,Medium,ان هو ما عندهوش صدفه تحميه ،,ما الذي ورد في النص في الفقره رقم 62 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q063,ما الذي ورد في النص في الفقرة رقم 63؟,لأن انت لو جيت بصيت على الرخويات،,Easy,لان انت لو جيت بصيت علي الرخويات ،,ما الذي ورد في النص في الفقره رقم 63 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q064,ما الذي ورد في النص في الفقرة رقم 64؟,متقسّمة لأوض، عشان تقدر توزع الضغط،,Medium,متقسمه لاوض ، عشان تقدر توزع الضغط ،,ما الذي ورد في النص في الفقره رقم 64 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q065,ما الذي ورد في النص في الفقرة رقم 65؟,ما عندهوش أي حماية جسدية،,Easy,ما عندهوش اي حمايه جسديه ،,ما الذي ورد في النص في الفقره رقم 65 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q066,ما الذي ورد في النص في الفقرة رقم 66؟,بسم الله، ما شاء الله، فريسة لُقطة،,Medium,بسم الله ، ما شاء الله ، فريسه لقطه ،,ما الذي ورد في النص في الفقره رقم 66 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q067,ما الذي ورد في النص في الفقرة رقم 67؟,والفيتامينات والمعادن،,Easy,والفيتامينات والمعادن ،,ما الذي ورد في النص في الفقره رقم 67 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q068,ما الذي ورد في النص في الفقرة رقم 68؟,Protein Shake متحرك!,Medium,protein shake متحرك !,ما الذي ورد في النص في الفقره رقم 68 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q069,ما الذي ورد في النص في الفقرة رقم 69؟,كائن البطريق بيفترسه!,Easy,كاين البطاريق بيفترسه !,ما الذي ورد في النص في الفقره رقم 69 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q070,ما الذي ورد في النص في الفقرة رقم 70؟,تلاقي إن الأخطبوط بأنواعه الـ300,Medium,تلاقي ان فالاخطبوط بانواعه ال 300,ما الذي ورد في النص في الفقره رقم 70 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q071,ما الذي ورد في النص في الفقرة رقم 71؟,بقى من أنجح أفراد عيلته، جرام!,Easy,بقي من انجح افراد عيلته ، جرام !,ما الذي ورد في النص في الفقره رقم 71 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q072,ما الذي ورد في النص في الفقرة رقم 72؟,إن الأخطبوط نجح بسبب قلة حيلته.,Medium,ان فالاخطبوط نجح بسبب قله حيلته .,ما الذي ورد في النص في الفقره رقم 72 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q073,ما الذي ورد في النص في الفقرة رقم 73؟,في الحفريات، ما تلاقيهوش أوي،,Easy,في الحفريات ، ما تلاقيهوش اوي ،,ما الذي ورد في النص في الفقره رقم 73 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q074,ما الذي ورد في النص في الفقرة رقم 74؟,قبل ما الأنسجة تتحلل،,Medium,قبل ما الانسجه تتحلل ،,ما الذي ورد في النص في الفقره رقم 74 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q075,ما الذي ورد في النص في الفقرة رقم 75؟,زي الصَدَف أو العضم مثلًا،,Easy,زي الصدف او العضم مثلا ،,ما الذي ورد في النص في الفقره رقم 75 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q076,ما الذي ورد في النص في الفقرة رقم 76؟,إنها تتحول إلى حفريات،,Medium,انها تتحول الي حفريات ،,ما الذي ورد في النص في الفقره رقم 76 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q077,ما الذي ورد في النص في الفقرة رقم 77؟,وتطوره عبر التاريخ.,Easy,وتطوره عبر التاريخ .,ما الذي ورد في النص في الفقره رقم 77 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q078,ما الذي ورد في النص في الفقرة رقم 78؟,اللي ما عندهاش أجزاء صلبة كدا،,Medium,اللي ما عندهاش اجزاء صلبه كدا ،,ما الذي ورد في النص في الفقره رقم 78 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q079,ما الذي ورد في النص في الفقرة رقم 79؟,إن العلماء ما لقوش تاريخ للأخطبوط؟,Easy,ان فالعلماء ما لقوش تاريخ للاخطبوط ؟,ما الذي ورد في النص في الفقره رقم 79 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q080,ما الذي ورد في النص في الفقرة رقم 80؟,في الأحفوري مش أد كدا!,Medium,في الاحفوري مش اد كدا !,ما الذي ورد في النص في الفقره رقم 80 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q081,ما الذي ورد في النص في الفقرة رقم 81؟,إن الأخطبوط زمان كان عنده صَدَفة،,Easy,ان فالاخطبوط زمان كان عنده صدفه ،,ما الذي ورد في النص في الفقره رقم 81 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q082,ما الذي ورد في النص في الفقرة رقم 82؟,في مجلة Nature،,Medium,في مجله nature ،,ما الذي ورد في النص في الفقره رقم 82 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q083,ما الذي ورد في النص في الفقرة رقم 83؟,بتاعة الحفريات والتشريح والتحليل الجيني،,Easy,بتاعه الحفريات والتشريح والتحليل الجيني ،,ما الذي ورد في النص في الفقره رقم 83 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q084,ما الذي ورد في النص في الفقرة رقم 84؟,وهما بيزحفوا في القاع، في قاع المحيط.,Medium,وهما بيزحفوا في القاع ، في قاع المحيط .,ما الذي ورد في النص في الفقره رقم 84 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q085,ما الذي ورد في النص في الفقرة رقم 85؟,هنشوف في العصر الطباشيري,Easy,هنشوف في العصر الطباشيري,ما الذي ورد في النص في الفقره رقم 85 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q086,ما الذي ورد في النص في الفقرة رقم 86؟,ما عادتش تبقى موجودة.,Medium,ما عادتش تبقي موجوده .,ما الذي ورد في النص في الفقره رقم 86 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q087,ما الذي ورد في النص في الفقرة رقم 87؟,Shell Loss in Cephalopods،,Easy,shell loss in cephalopods ،,ما الذي ورد في النص في الفقره رقم 87 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q088,ما الذي ورد في النص في الفقرة رقم 88؟,اللي كانت عند الأخطبوط في وقت من الأوقات دي,Medium,اللي كانت عند فالاخطبوط في وقت من الاوقات دي,ما الذي ورد في النص في الفقره رقم 88 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q089,ما الذي ورد في النص في الفقرة رقم 89؟,حرية أكبر، مرونة أكتر،,Easy,حريه اكبر ، مرونه اكتر ،,ما الذي ورد في النص في الفقره رقم 89 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q090,ما الذي ورد في النص في الفقرة رقم 90؟,تطلع فوق، تنزل تحت، تتحرك براحتها.,Medium,تطلع فوق ، تنزل تحت ، تتحرك براحتها .,ما الذي ورد في النص في الفقره رقم 90 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q091,ما الذي ورد في النص في الفقرة رقم 91؟,Predator Avoidance in Cephalopods،,Easy,predator avoidance in cephalopods ،,ما الذي ورد في النص في الفقره رقم 91 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q092,ما الذي ورد في النص في الفقرة رقم 92؟,لمّا ابتدت تظهر الأسماك المفترسة،,Medium,لما ابتدت تظهر الاسماك المفترسه ،,ما الذي ورد في النص في الفقره رقم 92 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q093,ما الذي ورد في النص في الفقرة رقم 93؟,على إنها تبقى عندها سم أو درع أو شوك،,Easy,علي انها تبقي عندها سم او درع او شوك ،,ما الذي ورد في النص في الفقره رقم 93 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q094,ما الذي ورد في النص في الفقرة رقم 94؟,في ثواني، ولا تاخد بالك!,Medium,في ثواني ، ولا تاخد بالك !,ما الذي ورد في النص في الفقره رقم 94 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q095,ما الذي ورد في النص في الفقرة رقم 95؟,اسمها الـChromatophore،,Easy,اسمها ال chromatophore ،,ما الذي ورد في النص في الفقره رقم 95 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q096,ما الذي ورد في النص في الفقرة رقم 96؟,اللون بيبدأ ينتشر ويظهر،,Medium,اللون بيبدا ينتشر ويظهر ،,ما الذي ورد في النص في الفقره رقم 96 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q097,ما الذي ورد في النص في الفقرة رقم 97؟,إن الجهاز العصبي بتاع الأخطبوط,Easy,ان الجهاز العصبي بتاع فالاخطبوط,ما الذي ورد في النص في الفقره رقم 97 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q098,ما الذي ورد في النص في الفقرة رقم 98؟,والجزء التاني بلون مختلف،,Medium,والجزء التاني بلون مختلف ،,ما الذي ورد في النص في الفقره رقم 98 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q099,ما الذي ورد في النص في الفقرة رقم 99؟,زي ما تكون مراية.,Easy,زي ما تكون مرايه .,ما الذي ورد في النص في الفقره رقم 99 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q100,ما الذي ورد في النص في الفقرة رقم 100؟,تبقى طبيعية،,Medium,تبقي طبيعيه ،,ما الذي ورد في النص في الفقره رقم 100 ؟,True
8rcY34IA-6I,الأخطبوط | الدحيح,8rcY34IA-6I_Q101,ما الذي ورد في النص في الفقرة رقم 101؟,جلده شاشة LED!,Easy,جلده شاشه led !,ما الذي ورد في النص في الفقره رقم 101 ؟,True
